22/04/18,1524355200,375095
23/04/18,1524441600,306793
24/04/18,1524528000,350572
25/04/18,1524614400,368653
26/04/18,1524700800,435335
27/04/18,1524787200,386241
28/04/18,1524873600,361009
29/04/18,1524960000,313576
30/04/18,1525046400,350925
01/05/18,1525132800,404238
02/05/18,1525219200,482047
03/05/18,1525305600,471404
04/05/18,1525392000,328748
05/05/18,1525478400,531986
06/05/18,1525564800,537209
07/05/18,1525651200,375478
08/05/18,1525737600,353127
09/05/18,1525824000,407252
10/05/18,1525910400,382960
11/05/18,1525996800,412050
12/05/18,1526083200,445465
13/05/18,1526169600,443167
14/05/18,1526256000,344209
15/05/18,1526342400,414071
16/05/18,1526428800,415292
17/05/18,1526515200,385143
18/05/18,1526601600,388178
19/05/18,1526688000,386988
20/05/18,1526774400,428355
21/05/18,1526860800,418601
22/05/18,1526947200,374477
23/05/18,1527033600,409045
